Statement,Label
There are more members of the U.S. Senate than the number of WI families who would benefit from GOP estate tax break.,True
New Jersey has the second highest rate of institutionalization of people with developmental disabilities in America. Only Texas puts more of its citizens -- confines more of its citizens -- to institutions than New Jersey.,True
"Since taking office, President Obama has signed into law spending increases of nearly 25 percent for domestic government agencies, an 84 percent increase when you include the failed stimulus.",True
"In Virginia, Medicaid has grown by 1,600 percent in the last 30 years.",True
Russia and China absolutely said clearly they would not keep economic sanctions on Iran if the United States walked away from the deal.,True
Says Mitt Romneys plan rolls back regulations on banks.,True
"In the states that allow open carry, violent crime was 23 percentlower.",True
"Says76 percent of all voters in the United States say they want Johnson-Weld, by name, in the presidential debates.",True
Says New Jersey is losing 50 football fields of open space to development every day and the more we develop upstream the more flooding we have downstream.,True
Says 93 percent of blacks in America are killed by other blacks.,True
"We live in ""a time of historically low violent crime rates and historically high gun ownership rates nationally.",True
Says U.S. Senate candidate Tammy Baldwin proposed a $3.9 trillion tax increase -- a tax increase so extreme that even Nancy Pelosi voted against it.,True
We have the fourth highest in-state tuition for public universities in the country.,True
Says Scott Bruun supports allowing corporations to secretly funnel millions of dollars to front groups to finance attack ads.,True
The president said he was going to create daylight between ourselves and Israel.,True
"Without ethanol, gas prices would be at least 15% higher. With gas at four bucks, that means youre saving 12 bucks on a 20 gallon fill up.",True
"Says Paul Workman voted in the Democrat primary, supporting Democrats with his vote.",True
Says Donald Trump has said he wants to be neutral on Israel and the Palestinians,True
"In April, Sen. McCain came out against helping women earn equal pay for equal work.",True
"Says Fort Hood near Killeen, Texas, is the largest military installation in the free world.",True
"As attorney general, I have prosecuted judges, district attorneys and other public officials across Texas who violated that (public) trust, who have been corrupted.",True
Forty-seven percent of Americans pay no income tax.,True
Macys sent a letter to Rick Perry urging him to veto equal pay bill.,True
Says U.S. Rep. Bruce Poliquin voted to force seniors to pay more for prescription drugs.,True
Austin is the biggest city in America with a Tier One research university (UT-Austin) but without a medical school.,True
"Legally, it doesnt make any difference which state district you live in when running for Congress.",True
"Americans bought into climate change in 2004-06, but then most began wandering away from this issue.",True
Says women care most about jobs and the economy,True
McCain tells of a fellow Vietnam POW who was beaten for fashioning an American flag that became an inspirational symbol to fellow POWs.,True
"Already, the Affordable Care Act is helping to slow the growth of (Medicares) health care costs.",True
Mt. Hood Community College is No. 1 on average and top faculty pay and benefits.,True
"The health care bills will be mandated spending. You cant cut it, regardless of the budget circumstances.",True
Every survey shows strong satisfaction with private coverage.,True
"Says 600,000 to 700,000 government workers have been laid off in the last year and a half",True
"Today, the deficit is below the average deficits over the past 40 years.",True
Our average private sector employee pays 23 percent for their health care. Our average city worker in Ohio pays 9 percent.,True
Says Republicans have declared that theyre going to convert the Medicare program into a voucher program.,True
Says U.S.-Mexico border has 1 million legal border crossings each and every day.,True
"Given the results of the primary, the vote of one New Hampshire superdelegate is equal to the votes of about 10,000 grassroots activists.",True
"Driving with a dog in your lap is dangerous, in part, because it could fly forward in a crash. An 80-pound dog at only 30 mph packs a 2,400-pound punch.",True
Rick Scott's even saying he wants more offshore drilling.,True
Says more Austinites voted in the citys 1973 election featuring a mayors race than in the citys most recent mayoral election.,True
